mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,Emotion,Emotion_ID,Path
-317.5546,79.19376,-18.677181,2.7441435,-9.701567,12.837229,-8.652746,-3.546841,-14.653178,-14.173185,-14.653698,-12.315284,-3.1096883,-11.388441,-10.326516,-5.7027183,-9.365044,-5.143075,-1.1879318,-3.2711298,-11.55123,-8.875205,-1.9740239,-5.2332416,-7.391838,-6.383649,-3.4740214,3.0720968,1.2562414,5.0702596,5.8161483,6.092391,2.3743863,1.3996847,3.5987687,1.3480453,4.662557,6.8265953,2.929031,1.7219597,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-06-02-01-02-01.wav
-309.6869,67.520294,-23.686018,8.49807,-12.501274,5.5408373,-12.308489,-0.6467841,-16.656319,-14.236425,-13.845897,-11.648533,-3.2244227,-8.056807,-10.562865,-5.5426292,-9.824716,-6.8233547,-1.2542263,-2.0909152,-12.488982,-6.514449,-2.6196399,-3.6557958,-5.3089976,-4.0618706,-3.534098,1.7691436,-0.45981625,5.146298,7.5669436,9.713061,4.915447,5.6389976,3.3795931,-0.50467914,0.5788553,1.9747752,1.7437668,3.146022,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-06-02-02-01-01.wav
-338.6925,77.351616,-19.0239,7.82778,-9.444828,10.72016,-7.453487,-1.460307,-16.936665,-8.771606,-15.07017,-12.138585,1.6049125,-4.453658,-9.655057,-5.26295,-8.498536,-6.3744407,0.036068857,-2.645725,-11.158946,-6.8297443,-1.8713866,-4.295995,-8.843203,-4.5574007,-4.6405783,0.24250522,-1.7302068,1.0733075,3.2523613,4.5632644,3.37529,4.3709683,5.460874,3.418296,2.5738204,4.3725424,1.4146518,1.3843722,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-06-02-02-02-01.wav
-311.0782,93.76955,-0.17690931,14.393343,0.88627535,16.773504,-8.6826105,4.264053,-11.750537,-3.8804448,-13.736699,-5.673502,3.2516472,-7.8522153,-3.9000638,-1.0947891,-7.958167,-0.5256064,-0.8173644,-6.2870245,-3.7018888,-4.186603,-2.633229,-2.9806173,-4.590994,-3.1223664,-0.65866387,-4.0513988,-4.9843445,-0.45772222,-2.5074272,-1.5756522,-2.6412792,-0.41444796,-2.2259767,-0.78741676,-0.17797792,-0.983809,-0.46123087,-0.4871505,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-01-01-01-01.wav
-316.92007,83.478546,0.84356993,13.61729,-6.075654,17.314213,-9.185447,2.1156023,-13.350306,-2.823168,-15.084869,-4.6312857,1.3964924,-5.295631,-5.528173,-2.085794,-5.5812035,-1.1762154,-1.2877345,-5.3302364,-4.1146073,-3.8981435,-1.8925381,0.24443293,-4.7895885,-1.5820605,-1.4665252,-4.3274574,-4.485983,-0.9504835,-2.1058004,-2.3981292,-3.740357,-0.35857025,-0.9777003,-0.6374282,-0.22598256,-1.7967142,-1.0617033,-0.9544769,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-01-01-02-01.wav
-332.93863,95.245155,8.053668,21.074343,5.1673994,15.727596,-5.282993,10.378352,-15.41309,-3.5390248,-8.11797,-0.30258662,-1.4658396,-3.0874536,-1.0706171,-0.11755008,-5.0110097,-1.0742146,1.9569429,-3.6835556,-4.4811506,-1.7529649,-1.0670859,-1.0193628,-6.954253,-4.0681725,-1.2322829,-0.42171252,-5.1796675,-2.9710104,-3.1707897,-2.3559835,-3.4868333,-2.1750653,-2.0124784,-1.4536215,-2.96933,-2.4663062,-2.541308,-2.4593942,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-01-02-01-01.wav
-325.37183,86.6124,2.4823444,15.008841,2.8416271,11.840647,-5.1992455,8.910781,-15.404236,-3.3241274,-8.598031,0.138665,1.6954978,-3.5001795,-1.2996573,-0.77512056,-6.3284125,-2.1147447,2.412391,-4.0069547,-4.4855223,-2.642528,-0.63915986,-0.42001855,-5.4463835,-3.2442675,-3.3378525,-1.5476415,-4.6462355,-4.0279837,-2.3851848,-2.377158,-3.2936344,-1.9461884,-0.58863074,-1.8579391,-3.0674195,-2.207001,-3.080338,-2.2679017,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-01-02-02-01.wav
-316.34265,73.31021,-3.9511845,13.238699,-17.371025,4.6603026,-8.114835,-1.8496094,-17.38382,-13.341124,-11.738642,-9.4228325,-4.37191,-4.115242,-6.6532946,-6.2088675,-7.438138,-3.6526384,-5.75806,-8.748511,-5.0741773,-4.844668,-7.3776875,-5.1511264,-7.478935,-6.741336,-4.7899733,-0.8135794,-2.2307832,0.45912772,-0.48182732,-1.4075884,-0.60367674,1.3351787,2.0706959,1.1504327,0.8768498,2.2016428,1.4804479,1.494365,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-02-01-01-01.wav
-309.91843,71.556816,-11.171964,13.484806,-11.047172,5.3033776,-14.21148,-4.8007507,-20.621212,-8.524258,-7.5099015,-8.384913,-3.2821605,-8.416198,-6.509607,-7.600676,-10.709924,-4.028832,-1.0025297,-6.0767856,-7.996033,-1.6759787,-5.036736,-6.2553177,-4.6940775,-4.8977447,-4.267385,-0.39697853,-2.881463,-0.96104765,-0.6093,-0.40920448,-3.3227293,-1.8225764,-2.0338032,-1.0198553,0.48431382,0.81845284,1.3203385,1.6101685,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-02-01-02-01.wav
-321.91394,79.7559,4.82941,24.87448,-14.53408,7.2236123,-7.4262385,1.1318171,-21.308548,-8.918255,-5.027163,-7.9662027,-10.6907015,-3.3626795,-6.156047,-6.5988054,-13.856199,-4.8577795,-3.6161168,-10.377685,-10.8474,-5.325798,-4.970566,-4.822373,-9.042245,-5.7611465,-6.4093165,-5.7971206,-6.0430627,-4.9219704,-2.826529,-1.2511083,-4.6144667,2.232369,0.8975889,-0.15607807,0.34909955,-0.12353564,-1.741492,-2.2111619,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-02-02-01-01.wav
-295.25177,80.53008,-1.1001972,13.734035,-9.974803,8.284835,-9.467436,-2.3231087,-22.641117,-10.47832,-9.028416,-5.971188,-7.0118027,-6.8519516,-7.777271,-6.7674007,-7.5173254,-6.0848603,-1.03373,-5.244783,-7.9514318,-3.701017,-3.5173042,-4.070189,-5.8290243,-5.0862203,-4.6705403,-2.849305,-5.4242754,-4.712193,-4.1635866,-2.6829925,-4.767262,-1.8275937,-0.2811988,-0.13842763,1.0952281,1.003697,-0.10583518,-0.03567824,disgust,2,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-07-02-02-02-01.wav
-397.54993,72.95023,2.7636132,11.150818,2.2641797,12.156832,-5.9561005,0.777162,-6.797056,-4.3318796,-6.847664,-6.1227994,2.1701837,-4.2167306,-2.341275,-0.24960072,-4.535135,-4.3254924,0.76017684,-3.1521013,-6.591189,-2.459594,-1.4832517,-2.3221195,-3.9182,-3.8932989,-2.8167028,-2.945805,-5.2076836,-2.921383,-0.62123984,-2.911927,-3.9971828,-0.7970273,-1.9554292,-3.0169392,-1.6861808,-2.7096782,-3.3561301,-0.63856894,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-01-01-01-01.wav
-421.38934,71.520775,0.48315993,9.121992,5.197484,12.844415,-4.8344707,-0.044050068,-6.5971327,-3.7794952,-8.004427,-1.6240375,1.4645334,-4.6492352,-2.3529816,0.035385348,-3.6380534,-4.6871614,1.3055955,-1.5003753,-4.778851,-1.433697,0.13212575,-0.034222137,-3.8646855,-4.269199,-1.2074767,-1.9767222,-3.9244163,-2.0302374,-2.5156171,-2.872163,-2.786654,-1.5722961,-1.6342492,-1.5004861,-1.4952257,-1.2380154,-1.8190005,-1.111218,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-01-01-02-01.wav
-402.41025,83.47188,1.8683498,16.305956,4.4489675,13.316052,-7.27237,4.5105276,-7.892856,-4.566521,-9.816565,-2.2286882,1.9013174,-4.1491094,-0.9157676,-1.844899,-4.303053,-2.4621267,1.9138131,-2.6316772,-5.960735,-2.4818645,-0.8332368,0.08013003,-5.466139,-5.924581,-1.8684037,-2.1222675,-4.3735347,-2.5779705,-3.0113642,-2.4026952,-4.2487707,-1.680708,-1.3971717,-1.6278363,-1.4703598,-2.490463,-2.305558,-2.0771618,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-01-02-01-01.wav
-420.58182,69.582794,-0.8964459,12.633046,0.21458283,8.155306,-8.574828,3.0436008,-6.5887194,-3.3300214,-7.770409,-3.7869418,0.40778098,-3.9607437,-3.8111594,0.8484648,-4.8694444,-3.8904216,1.3087599,-3.1307983,-6.7245903,-2.4944265,-0.81095845,-1.0010952,-5.03241,-4.300117,-2.075378,-1.2714249,-3.9873493,-2.676717,-0.4126926,-2.0068185,-4.8371964,-1.3946292,-2.0102084,-2.6952007,-1.8173302,-1.9305074,-3.4391139,-1.946207,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-01-02-02-01.wav
-393.18457,77.30948,-5.8317766,12.313464,0.43723318,13.919676,-8.196585,0.51004094,-8.674796,-3.5420892,-9.121459,-5.3108697,3.6212451,-6.359072,-3.763943,1.4606037,-4.00229,-4.357195,0.749938,-2.937387,-7.243666,-3.288444,-1.6877295,-4.1610727,-4.614005,-3.8074908,-2.5039833,-2.681482,-6.319678,-3.3987782,-1.2859069,-2.579308,-4.085932,-0.51074255,-1.135935,-1.5474826,-0.32782245,-0.7920721,-0.7654698,0.0063160565,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-02-01-01-01.wav
-368.00766,69.740265,-7.537222,12.205087,-1.4700171,10.122136,-9.395116,1.3042486,-9.324892,-4.9906707,-10.434331,-6.524945,0.61488247,-4.7182617,-5.26659,0.09726591,-4.418577,-5.722585,-1.7703425,-3.3017375,-7.617402,-4.332464,-1.5872142,-3.9045775,-5.460424,-3.6396303,-4.097254,-2.4737182,-6.5893,-2.724053,-0.29099965,-1.7437742,-1.8661642,1.2113485,0.88452244,-0.5601784,0.81748796,-0.29702774,-0.5697526,0.52150476,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-02-01-02-01.wav
-386.66718,77.06393,-8.637574,16.209072,-2.0088098,12.014498,-9.919937,1.1076751,-7.8506823,-7.491623,-12.148337,-1.9875623,-0.13055702,-5.3307214,-2.8693428,0.51573926,-5.6682396,-5.3726,0.70484173,-4.3725367,-7.6324186,-2.6441631,-0.4501407,-2.0435503,-6.2799997,-3.918576,-3.5256927,-4.402478,-6.6242356,-2.5179896,-4.2158494,-3.0044634,-2.868933,-2.2802045,-3.5468214,-2.4275572,-2.466693,-2.6404297,-3.7094471,-2.351559,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-02-02-01-01.wav
-386.44037,69.29643,-6.6528363,11.499742,-3.1392827,9.064572,-6.281904,1.0462605,-11.087012,-5.730924,-8.931129,-5.3933225,0.6595922,-4.6281824,-3.8452227,-0.21133417,-4.083724,-6.493857,-1.193784,-1.5554048,-8.582055,-4.5777917,-1.4948518,-2.1128216,-4.579109,-6.5538645,-3.848861,-1.218783,-5.5709105,-4.386618,-1.8026654,-0.98183924,-2.03056,-0.90975,-1.2131292,-1.5786352,-0.4503294,1.9291557,1.9949402,2.2832942,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_01\03-01-08-02-02-02-01.wav
-394.99756,81.4073,-7.5332108,5.2648373,-0.25635955,2.918844,-12.36091,2.425235,-11.780046,-4.702925,-3.7012038,-1.3199368,-4.181557,-4.0438404,-3.1919723,-4.850879,-0.74484223,-5.1369405,-6.2305417,-0.34994122,-4.209947,-1.8886297,-0.96822375,-1.9510604,0.36321244,-1.59092,-1.6658827,-0.52576697,-0.27512872,0.41376403,-2.7978232,-2.0051582,-0.24413727,-1.4198117,0.74732906,1.6632428,-0.21166554,0.20657162,2.1755006,1.6244292,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-01-01-01-01-02.wav
-378.14288,78.262024,-9.6849375,6.72581,1.8288254,2.212805,-12.302832,3.865047,-11.908596,-2.2158568,-3.4679635,-2.4328732,-3.2008832,-3.6365058,-3.70418,-5.4186087,-1.0965931,-4.280657,-6.3782835,-0.9801268,-3.0658522,-0.9835513,-1.5739808,-1.9773921,0.25408107,-1.8275625,-2.1288316,-1.0710802,-1.3911711,-0.1554455,-3.3169656,-3.0053928,-1.9344766,-2.1263514,0.5296729,1.8962872,0.09572174,0.7528737,2.639443,2.7738097,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-01-01-01-02-02.wav
-386.6435,79.64445,-8.0844965,3.2655897,-3.4928558,2.5468633,-12.0342245,2.2068036,-12.247174,-6.1655784,-5.199176,-2.4194062,-5.049634,-4.478626,-5.0182915,-5.5102386,0.00063467363,-4.181438,-7.719358,-1.2674019,-5.573191,-3.6940494,-1.275523,-1.3352356,0.4636434,-1.1973872,-1.2402794,-0.43135145,-1.7163346,0.28076702,-1.6090702,-1.4531775,1.6844262,2.2632842,2.0761526,3.2549553,1.5336084,0.4053447,1.9273617,1.4820889,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-01-01-02-01-02.wav
-390.73093,72.08178,-7.794831,4.4075294,-3.6622128,2.4894347,-13.012136,2.835099,-12.341251,-5.8392587,-5.575984,-2.955041,-5.2896357,-3.6708035,-5.4856586,-7.0673146,-1.764254,-4.787015,-8.309745,-0.36021197,-5.731783,-4.493298,-1.5855856,-1.799867,-0.5575169,-1.14945,-3.1857007,-1.0642365,-2.4341364,-0.7807909,-2.375973,-1.4192982,1.4872675,1.21632,1.754864,3.3487065,2.6723132,2.1897237,2.5005322,0.85663396,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-01-01-02-02-02.wav
-388.0544,88.27215,-4.2225695,14.220802,0.6888904,5.027656,-12.287851,6.6230936,-12.216909,-2.8899138,-3.1933966,-2.9474804,-2.9505398,-5.107276,-5.4757185,-3.7091472,0.1487376,-4.589077,-5.863901,-2.6161387,-4.546378,-3.2118487,-5.035965,-4.4516873,-1.3724554,-3.2701058,-3.2915945,-1.0013157,-1.8775018,-0.26516205,-1.5476203,-0.016443996,3.2183607,3.1798337,6.0598745,5.991102,3.291923,3.1075907,2.718468,1.820619,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-01-01-01-02.wav
-336.4656,87.175476,-7.8631687,10.099596,-0.84892154,3.989227,-13.111864,5.139105,-13.665897,-4.9957533,-3.314949,-5.0877614,-3.8545458,-7.466987,-9.124191,-3.7752287,-0.65465254,-5.566898,-7.5732317,-3.2382383,-7.399707,-4.698554,-6.0877194,-5.8418307,-2.5014648,-3.5733144,-3.9120882,-1.2239321,-1.3897179,-0.77581936,-1.2579336,-1.2869858,0.16772504,0.20790738,2.3412766,4.749563,3.1090364,4.070551,4.7489185,2.7178094,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-01-01-02-02.wav
-375.06677,80.9698,-6.807296,10.687664,-5.6114798,5.6995873,-12.008515,2.1510067,-12.405974,-5.6485615,-6.0572624,-2.1278703,-6.617402,-5.2598076,-7.4015093,-5.540144,-1.2854443,-6.8068657,-10.224457,-3.1552863,-5.390819,-5.2042913,-5.559894,-5.2797413,-2.727546,-5.6290846,-6.641069,-1.6512845,-3.3686745,-1.5043359,-2.2661624,-2.2235446,1.487128,1.9939013,4.2868195,5.7844257,4.753369,3.9940012,4.1760244,2.7877278,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-01-02-01-02.wav
-355.17163,85.18359,-8.760993,5.0393696,-6.567801,3.6744237,-14.422571,1.8541485,-15.151501,-7.457824,-6.318225,-3.4050972,-7.3496113,-5.85632,-8.740958,-8.227854,-2.6689558,-7.5864863,-10.391226,-4.0145774,-6.288239,-5.78698,-6.2499223,-6.707052,-3.8976033,-6.6840386,-7.3255954,-2.082796,-4.046062,-0.943988,-2.8564453,-1.7836837,1.0895416,-0.1479726,2.6146076,5.0793414,3.0977232,3.6479816,3.5327432,3.5069833,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-01-02-02-02.wav
-330.94135,84.66051,-6.3674955,12.9873495,-1.0649968,3.5905118,-14.936392,4.0113573,-10.688917,-6.47037,-6.3043346,-4.0107064,-3.4420648,-8.65024,-6.975651,-5.1748366,-2.8625598,-6.455977,-6.9728327,-4.3933935,-6.6626625,-4.1864433,-5.691395,-5.9135,-2.213475,-3.8525062,-5.189151,-1.988931,-2.4367614,-3.5220337,-1.9402028,-2.5884123,-1.0150441,0.62164134,0.79648846,2.1642246,-0.97422206,0.27314958,0.23920195,0.96962255,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-02-01-01-02.wav
-362.51276,86.51221,-8.961121,11.764249,-2.8061128,2.3970027,-13.625445,5.6740727,-14.708122,-5.1150255,-5.442834,-4.967161,-2.306224,-7.514818,-9.332353,-4.747677,-1.3771858,-5.7390456,-7.491243,-4.718854,-7.3221107,-4.2703185,-4.6052423,-6.31255,-4.3706098,-5.500327,-7.2713275,-3.3709474,-2.2005327,-0.99155986,0.28776258,-0.61302674,0.4511541,-1.4127811,-1.5420628,-0.08415157,-0.98157704,0.7008269,1.329642,2.2762158,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-02-01-02-02.wav
-346.1904,81.88629,-8.412962,10.916173,-10.330661,3.9313576,-12.401225,1.8372405,-15.804814,-8.722551,-8.397259,-3.4834557,-7.1178007,-9.412832,-10.960224,-6.7542586,-3.6885605,-7.560616,-9.2324705,-2.971803,-7.0353527,-5.0323696,-6.081858,-7.2595468,-2.9302535,-5.2211657,-8.249097,-1.4374393,-2.80296,-2.4339135,-1.6954608,1.4037268,3.6243486,2.658356,5.5097904,4.2519393,2.7189686,2.6775444,3.3904045,2.0125608,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-02-02-01-02.wav
-303.56076,85.12184,-4.697952,12.06356,-7.891644,5.017692,-12.436269,3.7818937,-16.603949,-6.012965,-7.647688,-1.0231693,-5.5203085,-8.131925,-11.347952,-6.220729,-2.2582061,-6.7502007,-8.692291,-2.7300107,-8.499563,-4.1203613,-6.4191256,-7.2701945,-3.7481854,-6.354062,-8.534042,-2.4583926,-4.735387,-4.6242614,-3.0659616,-1.5821427,1.1595807,1.3442487,2.9066608,4.011437,1.1633447,1.5513273,1.4928629,2.9677753,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-02-02-02-02-02.wav
-414.0442,76.989624,-20.98052,1.0457454,2.4589684,-1.1079009,-12.190676,1.6041456,-11.247344,-9.797642,-2.1190627,-4.2562656,-5.9523306,-3.0090837,-6.3039956,-7.1434584,-2.1624951,-3.7011294,-6.669392,-2.501354,-2.6371393,-2.4748256,-2.9947667,-0.985265,0.1707057,-3.2936716,-3.6036112,-0.6760554,-2.705428,0.028612178,-0.85475105,-1.5983021,0.7563313,0.97841626,1.7454609,3.3970556,0.18944566,-0.8567058,-0.37698948,2.050358,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-01-01-01-02.wav
-409.86862,81.94878,-20.488916,5.457225,3.9487607,0.50880855,-14.663088,2.8105571,-12.799501,-8.785959,-2.2484655,-4.842751,-7.2837453,-3.0246422,-5.404994,-6.903381,-1.3074425,-3.2198827,-7.4464135,-2.8298137,-2.1792824,-2.4565887,-2.6111882,-0.30139452,0.4072789,-3.0677018,-3.8599987,-0.67761964,-2.8955467,-1.5693675,-3.0097122,-4.0737934,-1.2871373,0.29098007,1.0852621,3.304106,1.6533815,0.4761671,1.0594889,3.7579753,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-01-01-02-02.wav
-397.8267,80.33156,-21.75896,2.176551,-1.2807193,-1.6593349,-12.991415,-1.4866099,-15.15415,-11.995354,-3.333495,-4.3189473,-9.103014,-3.8926544,-6.4150376,-9.705142,-1.959479,-4.3481064,-8.814055,-3.8153968,-3.5394845,-6.171851,-4.543058,-2.101758,0.056864854,-3.0713456,-3.863537,-0.5612122,-2.8395455,-0.6449155,-0.43531734,-0.036763508,2.5440595,2.1748338,1.3534148,1.3359252,-0.5223322,-2.180784,-1.3220016,1.5693998,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-01-02-01-02.wav
-386.34818,81.7367,-17.32905,5.296813,0.5346065,0.19323947,-12.32476,-1.3432537,-13.798216,-9.344204,-1.3080318,-2.9412613,-7.632892,-3.088387,-5.9807014,-7.125653,-1.401711,-4.3749914,-8.480314,-2.2223403,-3.3234694,-4.5989966,-3.0899506,-1.215319,0.30139485,-3.8561528,-3.9852676,-1.8070042,-3.6180294,-1.4179502,-1.3758351,0.30464572,2.492891,1.1799977,1.4879321,2.4812908,1.1116663,0.004136647,-0.072195336,0.93153316,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-01-02-02-02.wav
-398.3985,68.29596,-30.365927,-2.8327448,2.713548,-6.33151,-19.680414,-2.9382071,-12.718401,-13.747706,-1.6373904,-9.0577345,-11.948726,-3.069245,-9.091762,-9.73277,-3.0224385,-3.9833949,-10.388299,-3.1049235,-0.50238967,-0.89678454,-0.6398718,0.009556764,0.63109505,-3.7157142,-3.64717,0.699217,-1.8667022,0.20245059,-0.68692845,-2.1084328,0.53307104,1.7824843,2.9326248,4.133986,2.3865926,2.3304276,1.9239675,2.601659,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-02-01-01-02.wav
-404.9151,71.75492,-30.219858,-3.363102,1.9884293,-3.9024754,-20.271372,-4.8234506,-11.860945,-12.674701,-2.6631024,-7.475945,-10.9259615,-2.8597176,-6.8709865,-8.896837,-1.8751072,-2.0282087,-9.638605,-0.30514506,1.4482017,-0.19746973,-0.098934956,0.10449132,0.99025106,-2.7152035,-3.6579957,0.2860495,-2.209187,-0.7494298,-2.0072572,-2.3117259,-0.21680331,0.15469354,0.72536,2.085901,1.7828617,3.7470565,4.661267,5.399844,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-02-01-02-02.wav
-408.9908,72.59401,-21.87151,-0.44252738,0.6596669,-0.7984548,-15.810369,-6.847459,-14.301168,-12.33614,-1.1275412,-4.580091,-12.07967,-5.7580924,-6.0829864,-10.289506,-2.6024768,-3.548175,-11.839775,-4.029025,-4.1578765,-5.6066346,-4.664216,-1.5744817,1.456447,-0.6643105,-3.5888083,0.27179584,0.32710254,1.6520337,0.6647372,1.4604975,2.172446,2.5713346,-0.36170912,-0.19122487,-0.112568796,1.6819158,2.3850908,4.928946,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-02-02-01-02.wav
-400.0712,74.436165,-23.202044,0.85284984,-0.8378045,-2.320995,-17.982939,-4.5104623,-13.331553,-13.227704,-3.9563386,-6.823885,-13.130902,-4.0166554,-8.100482,-11.128369,-3.2704356,-4.008251,-11.968516,-2.1035922,-1.1620694,-2.2860126,-2.3289301,-0.5834489,0.65412396,-3.4285598,-5.7167883,-0.110777296,-1.6084709,0.6158075,-0.441702,-0.11550882,0.14188099,2.193375,0.45238394,1.6489182,1.843224,3.2393868,4.651766,6.6820917,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-03-02-02-02-02.wav
-356.514,87.27918,-7.380044,7.3170557,-1.7409711,3.5175304,-13.7579565,3.7521064,-15.039705,-5.4290323,-6.2588596,-4.2552204,-5.462236,-6.275949,-7.294534,-4.2061524,-0.20470847,-5.150731,-6.6791387,-3.7526894,-5.789496,-3.3933816,-5.3761115,-6.068504,-1.8316568,-4.3533807,-3.5842352,-3.2839377,-1.3896197,1.388763,-1.6237007,-0.51391083,0.4833319,0.3483786,1.3483382,2.7402306,2.0295262,3.5719168,6.8242326,8.42404,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-04-01-01-01-02.wav
-404.47485,90.04842,-8.213867,7.3629184,-0.7756275,3.1064372,-12.551868,4.02728,-11.633384,-6.486869,-5.327746,-3.5335035,-3.560257,-6.3017087,-4.1986046,-5.199944,-0.8764932,-3.7945552,-7.1417236,-2.6724188,-5.36632,-3.4196427,-4.641461,-5.6106367,-0.43493214,-3.3181398,-3.4587379,-3.2627919,-2.9429815,1.0814682,-3.0750282,-2.6401153,0.7408803,1.0392711,1.8088137,4.414994,3.8855395,4.167043,5.857549,6.8194046,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-04-01-01-02-02.wav
-394.93713,74.18501,-0.6336614,7.8202586,-1.9577711,3.484513,-10.30365,-0.7790018,-14.257116,-7.128515,-3.9017339,-3.9926212,-6.4667163,-6.250955,-5.2788615,-6.6994295,-1.6269104,-5.3489637,-8.331657,-2.9818037,-5.1467595,-4.190074,-4.1973805,-5.5587234,-1.4409246,-6.0501127,-6.2726507,-5.744325,-4.321463,-1.6945068,-3.805584,-1.5444875,1.5191616,0.9723511,0.7548707,0.2578508,-1.0210423,0.73255175,5.5389814,9.283628,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_02\03-01-04-01-02-01-02.wav
