mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_mean_18,mfcc_delta_mean_19,mfcc_delta_mean_20,mfcc_delta_mean_21,mfcc_delta_mean_22,mfcc_delta_mean_23,mfcc_delta_mean_24,mfcc_delta_mean_25,mfcc_delta_mean_26,mfcc_delta_mean_27,mfcc_delta_mean_28,mfcc_delta_mean_29,mfcc_delta_mean_30,mfcc_delta_mean_31,mfcc_delta_mean_32,mfcc_delta_mean_33,mfcc_delta_mean_34,mfcc_delta_mean_35,mfcc_delta_mean_36,mfcc_delta_mean_37,mfcc_delta_mean_38,mfcc_delta_mean_39,mfcc_delta_mean_40,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,mfcc_delta_std_18,mfcc_delta_std_19,mfcc_delta_std_20,mfcc_delta_std_21,mfcc_delta_std_22,mfcc_delta_std_23,mfcc_delta_std_24,mfcc_delta_std_25,mfcc_delta_std_26,mfcc_delta_std_27,mfcc_delta_std_28,mfcc_delta_std_29,mfcc_delta_std_30,mfcc_delta_std_31,mfcc_delta_std_32,mfcc_delta_std_33,mfcc_delta_std_34,mfcc_delta_std_35,mfcc_delta_std_36,mfcc_delta_std_37,mfcc_delta_std_38,mfcc_delta_std_39,mfcc_delta_std_40,Emotion,Emotion_ID,Path
-373.3403,51.257133,-36.491844,-3.6992245,-9.679764,-5.296705,-22.298914,-2.7883432,-14.517992,-14.569049,-6.146544,-6.027319,-11.177593,-7.031216,-5.703108,-3.8614922,1.3074218,0.7220763,-0.253563,9.125461,14.7224865,11.025067,9.915397,3.177575,2.5385695,-3.06124,-6.986053,-1.4557223,-1.7379818,0.81715715,-4.8938446,-3.9590888,-2.3235314,-3.4728074,-0.008075471,1.4683464,-1.6375946,-2.136078,0.26917398,0.42283767,125.48087,43.21642,31.415903,20.46684,21.531433,13.135806,18.43491,12.336262,15.04919,13.95302,13.158553,11.961814,13.445014,8.126842,7.6216936,15.999205,10.611792,9.691612,12.297888,14.6281805,17.68754,17.002254,20.403994,13.786717,8.60687,8.148283,9.780066,8.137016,9.327095,8.4344425,6.827369,7.9972286,7.399548,6.599481,6.030905,6.455749,9.657216,9.594224,7.2852516,7.68832,-0.0107036615,0.0049378145,0.0076417313,-0.010081021,-0.0014497439,0.0066677933,-0.00075696036,-0.0060270983,0.004406679,0.0031087415,-0.003468331,0.0017198062,-0.0001622616,0.003469594,-0.0005185621,-0.0045205886,0.0064610303,2.8823284e-05,-0.00556578,0.002179423,0.003745025,-0.0041914256,-0.0040887604,0.006740309,-0.0020485432,-0.006193986,0.0052044205,0.0010563736,-0.004149141,0.00053168694,0.0044002365,-0.0016310266,-0.0026747454,0.005359549,-0.00032744085,-0.0025129048,0.0030642773,0.00031403953,-0.0010477296,0.0002727576,10.318085,5.0224304,3.8493595,3.2800586,2.50757,2.0422082,2.136821,1.6766626,1.9462144,2.0610979,1.8150073,1.8248707,1.6655868,1.4565438,1.0164429,1.6096002,1.4145558,1.4006187,1.6074944,2.3364098,2.1363022,1.5933338,1.998984,1.939998,1.4964238,1.4132721,1.1076282,1.2003195,1.3440832,1.2173249,1.1338831,1.3135997,1.0290802,0.992671,1.1646748,1.0531415,1.5038959,1.3127246,1.2047468,1.3807014,fear,3,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-06-02-01-02-02.wav
-392.82727,45.513916,-33.02136,-3.8791962,-13.706106,-2.4155788,-21.407646,-2.9538236,-14.469927,-11.202131,-6.275929,-5.9518533,-12.102772,-6.1353154,-8.22088,-5.0148854,0.7394895,0.45227024,-0.061532743,6.664524,9.599145,8.298221,8.031123,4.8874116,4.3102508,-0.09931221,-5.217656,-0.5239654,-2.8351312,0.18621275,-4.9793572,-3.8021045,-1.2785379,-3.2425458,-1.0671175,-0.8845174,-1.3419517,0.7481765,2.6105638,1.1779602,145.73822,56.087578,33.21715,26.319721,20.97853,14.1734915,21.305822,9.535156,12.873274,13.905007,14.377742,11.0495825,12.352935,8.801339,11.548572,14.925178,9.81276,11.253041,11.948901,13.268192,15.889594,14.6216345,15.235023,15.337121,16.078697,11.01959,8.121864,8.348421,6.9549913,6.8461576,8.772201,7.4932003,5.803551,8.106728,6.632788,5.8342743,7.7058697,7.9148855,9.120397,9.4732275,0.002514129,0.0020638595,-0.00040224765,-0.0007081336,0.00093322614,0.0013862773,-0.0007534433,-0.003063469,-0.0027540016,-0.00060603634,0.00028074547,-0.001008399,-0.002013024,-0.00061716593,0.0018443724,0.0025413798,0.0011648015,0.00016197584,0.0010400156,0.0022478441,0.0016038503,-0.00047263017,-0.001637053,-0.0010190821,-0.0002852298,-0.0009739788,-0.002206001,-0.002090914,-0.00056617986,0.0005738397,0.00035234884,-8.47688e-05,0.00062222936,0.0019202639,0.0021778252,0.0011220992,0.00019233784,0.00036070365,0.00075226644,8.516785e-05,10.447572,7.47795,4.717268,4.14966,2.2948842,2.4380553,2.0850582,1.6644355,1.853895,1.9989767,1.4290935,1.3542066,1.2165768,1.4137807,1.4800911,1.8107033,1.7557824,1.6467693,1.7243954,1.8769695,2.682579,2.1962721,2.1183841,2.3866615,2.5331025,1.750453,1.4101079,1.3953794,1.2770896,1.2959205,1.4036382,1.2854666,1.1918875,1.1982447,1.12282,0.86971176,1.2642381,1.2552972,1.6656071,1.5209349,fear,3,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-06-02-02-01-02.wav
-375.44138,51.075005,-31.543503,-3.6156504,-12.248985,-3.0299077,-18.127338,-5.2004957,-16.817617,-13.544709,-3.4251986,-4.2008862,-10.855785,-6.4367833,-6.346667,-4.4430304,0.3527304,0.13029231,1.5108757,10.200098,11.96523,8.313309,8.453855,3.9587038,4.63786,0.3471618,-2.9439511,1.2844068,-2.279099,-0.9966968,-5.626561,-2.729939,0.85570675,-2.8486886,-0.9337461,-0.47214004,-1.127759,1.6797318,3.2240791,1.1599299,114.31779,51.238102,31.056614,24.203157,19.977097,13.632385,15.37104,9.845491,13.917943,13.309359,13.894838,10.0439625,11.752478,8.700221,9.642792,14.967733,8.824481,11.9583435,13.907848,17.641678,17.47849,14.273541,16.792856,16.454224,15.253932,12.346697,9.582527,8.391862,7.8422256,7.395967,9.322666,7.583992,6.758346,8.217459,5.9155293,6.41394,6.7506056,8.18115,8.127358,9.83065,0.0024191674,0.0015010699,-0.0016979731,-0.0019517282,0.0009499611,0.0029875403,0.0013771463,-0.0017345983,-0.0022668568,0.00031024852,0.0024260392,0.0013420092,-0.0012632329,-0.0017825932,0.00040377624,0.0023002422,0.001532372,-0.00055219774,-0.0010052269,0.00062327686,0.0019059012,0.0011007566,-0.0005296207,-0.00073530996,0.0005079635,0.0011738784,0.0002567616,-0.0008329838,-0.0004690691,0.0007630071,0.0009904888,-0.00010470803,-0.00078125374,0.0001527536,0.0014776503,0.0012728745,-0.00022510433,-0.00084033585,0.00042089165,0.0018179399,9.3020315,6.554925,5.1274977,3.4894497,2.7695518,2.593632,1.8806901,1.7305061,1.8549327,1.8631034,1.5702944,1.4494352,1.5139326,1.1493694,1.2261176,1.444523,1.6931547,1.3966118,1.901839,2.1510942,2.21648,1.873883,2.1966345,2.2913854,1.9370021,1.7957047,1.5611317,1.3958347,1.256697,1.0704213,1.5330257,1.1721603,1.1388828,1.2117689,1.0189604,0.95845956,1.1185361,1.304662,1.7099533,1.4212468,fear,3,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-06-02-02-02-02.wav
-335.1049,86.44066,-15.260443,8.463101,-3.931207,0.13077307,-7.5052567,2.0741954,-16.233688,-5.595377,-3.2650917,-1.2340834,-5.83187,-2.5494082,-3.655863,-4.4980063,0.6615759,-3.9159186,-5.712477,-1.9457501,-5.024797,-3.440088,-5.086637,-3.2563493,-2.0093706,-4.5198183,-3.7207599,-4.0039744,-1.9458581,-0.6664644,-3.265266,-0.32854682,-0.39444187,-1.7596109,-0.023044884,-1.2339416,0.11487379,0.89066577,2.0259438,2.5279136,155.72563,75.5452,29.667326,25.310654,20.05078,15.6619,17.110022,10.586351,17.878466,12.081247,15.4124155,10.24805,9.551292,6.6365056,8.737957,8.710015,6.4584928,6.77459,8.582609,6.4787154,7.660151,6.184496,6.3149943,6.146003,5.7941146,7.389331,6.297869,6.484223,4.7567515,6.5558023,7.6925135,7.5174065,7.746834,7.6602345,7.2994194,6.791436,6.9112372,6.568143,8.218944,8.943921,0.04768339,0.06265113,0.05141821,0.040090196,0.032548502,0.027734196,0.022285823,0.014676346,0.0065447353,0.00068014563,-0.0016068127,-0.0012235269,-6.1611754e-05,0.0005552025,0.0003598497,-0.0003442426,-0.0011602868,-0.0016358651,-0.0013746269,-0.000499142,0.00025890567,0.00039462332,0.00045389825,0.0014797846,0.0035116521,0.0051384876,0.004906367,0.0029060824,0.0006251572,-0.00061593665,-0.000788249,-0.0008985265,-0.0019976704,-0.0043662777,-0.0072176913,-0.009043368,-0.008621593,-0.0061013023,-0.003132678,-0.0016723897,11.458784,7.2606983,4.5805492,3.6984212,3.0494668,2.3735132,2.1840167,1.6063406,2.196297,2.1072254,1.7702907,1.5279399,1.376599,1.1605302,1.0243315,1.3117863,1.374209,1.0266228,1.1014616,1.029308,1.2681798,0.98692155,0.9282714,1.0144665,0.89145666,1.0461694,0.821327,1.157357,0.8580673,1.1408057,1.277956,1.0154836,1.0342947,1.0641772,1.0857482,1.1944587,1.1675283,1.0136892,1.3266332,1.2969372,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-01-01-01-02.wav
-367.37732,91.683495,-15.340637,9.817236,-3.2772875,-1.4735345,-7.836999,1.9838603,-13.939659,-8.134196,-4.6528473,-0.8486145,-5.122286,-4.5509977,-3.438748,-7.6300344,-0.32380405,-3.1335118,-5.5431614,-3.5887206,-3.4507346,-2.9387934,-5.5136294,-3.6083074,-2.9951253,-3.2346797,-4.9810014,-4.9751863,-3.5125048,-2.8043852,-3.9340503,-2.4504821,-1.4610238,-1.7527747,0.10175534,1.3956553,0.033855356,-0.7151963,1.8861132,0.34720355,152.60977,74.46933,33.311478,25.58604,20.138798,16.20847,16.192234,12.1082735,15.900335,12.897072,11.1706505,10.847898,9.232488,7.627776,8.084269,9.785159,5.329445,6.538562,8.113834,6.3426676,6.3289323,5.712216,6.6339855,5.354188,5.8937173,5.844938,6.9825277,5.7998114,4.6688123,5.4244967,5.7399635,5.7877855,6.2653093,7.238899,7.199623,7.3421144,7.842154,7.5237107,7.297541,6.5840783,0.25333962,0.17826995,-0.01879596,0.024230195,0.056311112,0.02467315,0.03563399,0.02017523,-0.02094177,-0.0121372165,0.018348038,0.020858083,0.002990675,0.0019935633,0.015950717,0.017603282,0.021210311,0.021041825,-0.005132212,-0.02426765,-0.023283353,-0.021530146,-0.010649024,0.0049775424,0.011575741,0.0071946154,-0.011283335,-0.01864736,-0.009044752,-0.014305444,-0.012311942,0.0028898935,-0.017954135,-0.036616687,-0.009641832,0.0047854027,0.0013111728,0.010782771,-0.0012975686,-0.025567155,10.830998,7.491181,4.7238865,3.9439716,2.8889232,2.6081636,2.0817382,1.9708248,2.1858587,2.0783277,1.6022425,1.6568422,1.417966,1.1306527,1.3461046,1.3856884,1.02288,1.0491041,0.9220858,0.9472641,1.0397567,0.91481775,0.9343282,0.7814265,1.0167952,0.915277,0.92559904,0.96794134,0.7878521,0.9521308,0.96495545,1.1638474,1.2197587,1.2213504,1.048403,1.2681923,1.2811818,1.1287951,1.2376258,1.1205747,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-01-01-02-02.wav
-336.55545,91.54871,-10.444797,8.992217,-4.73063,3.1070573,-8.868662,-0.34788978,-14.262742,-9.57716,-4.471061,0.7022698,-8.9659195,-4.1121244,-4.2438297,-8.467216,-2.1307507,-4.335773,-8.47213,-3.0760083,-4.2368855,-4.9283686,-6.764695,-3.0274887,-4.4350834,-3.8141155,-8.16985,-5.8154936,-3.1557944,-6.9599586,-6.4373183,-5.033363,-3.237751,-2.595588,0.43220758,3.0947518,2.8488684,3.734315,3.8022704,1.8549683,153.53429,85.55209,32.417477,28.502157,25.499268,17.582455,19.0282,8.302453,15.760462,13.578385,15.185409,10.404183,9.676808,6.858167,8.655595,13.273147,5.9331656,5.5835667,9.777028,5.941418,5.806619,5.9753647,7.7581754,6.371535,6.409392,6.285763,7.1615047,5.995195,4.4026256,6.412293,6.093714,5.728267,5.8728704,6.8863683,8.64249,10.040805,11.412032,12.417655,10.488021,10.052078,0.016755883,0.023568444,0.022994332,0.021623943,0.019398548,0.016775057,0.0144785615,0.012980189,0.012163873,0.011481312,0.010449281,0.009037657,0.0076126885,0.006522954,0.0057424516,0.0049122004,0.0037232155,0.002250137,0.00089563546,-1.0652745e-05,-0.00056579855,-0.0012401148,-0.002440576,-0.004090234,-0.005625527,-0.0064329323,-0.006338292,-0.0057093743,-0.0050895703,-0.0047120373,-0.0043471386,-0.003615298,-0.0024566075,-0.0013032433,-0.0007825219,-0.001222739,-0.0024132153,-0.0038276564,-0.0050833276,-0.0061977333,12.786429,8.987915,5.02412,3.7735155,3.3272605,2.7069895,2.382831,1.4528184,2.3742905,2.230054,1.5827255,1.7058276,1.2897625,1.1357908,1.2073783,1.6342244,0.8409193,0.88205355,1.0368195,0.93082476,0.9338982,0.8742256,1.0169876,0.9950383,0.90878236,0.90326285,0.7566069,0.743407,0.6940653,0.8597824,0.8048804,0.9537602,0.92815644,1.1729383,1.2829983,1.4910432,1.648682,1.4519504,1.5551518,1.6246881,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-01-02-01-02.wav
-355.50946,90.90736,-16.87238,7.450899,-3.0558302,0.41339675,-11.573775,-1.4253311,-16.793661,-10.708672,-2.5543833,0.7740123,-10.310277,-4.382738,-4.2077928,-9.759452,-3.0429606,-4.882396,-7.510092,-2.2213943,-4.614504,-5.7375646,-6.168131,-4.1752253,-4.8175907,-4.428813,-8.297668,-4.5667396,-2.5225177,-6.324517,-5.43646,-3.3779936,-2.9026525,-1.9784018,0.19249363,1.7116442,1.7609966,2.0782487,3.5861907,2.911077,157.31575,83.235634,28.310116,29.58059,25.31185,17.310873,18.490253,9.217842,18.661016,13.178609,15.329646,10.816057,9.87203,8.07204,9.693694,13.138207,5.212637,6.504565,8.681734,6.093132,6.035619,6.6304493,7.7616687,6.8351555,6.440175,6.457423,7.9460735,5.373973,4.4016557,6.8533144,5.8232374,6.556067,7.187167,8.441861,10.056224,8.833054,9.084014,10.5847645,10.781337,11.195667,0.022920216,0.031112239,0.027541762,0.022575242,0.017282093,0.012551524,0.008847487,0.006189681,0.004329262,0.0029939828,0.00205995,0.0015673671,0.0015991157,0.0021172347,0.0028688551,0.003423772,0.0033269674,0.0022868349,0.00030561542,-0.0023070262,-0.0050385776,-0.0073467554,-0.008831474,-0.009346492,-0.009020609,-0.008190507,-0.007272646,-0.006617827,-0.006396598,-0.0065567745,-0.0068702833,-0.0070519447,-0.006898163,-0.0063792663,-0.0056380075,-0.0048937225,-0.004305366,-0.003873879,-0.0034459026,-0.0028236606,12.252671,8.3465805,4.3873487,3.7021344,3.3657255,2.5911887,2.3762555,1.660791,2.5477502,1.8862001,1.3529778,1.6565026,1.0970647,1.2873152,1.3309022,1.4948673,0.93357587,1.1078194,1.0263426,0.97642595,0.98811734,0.9857007,1.1149453,1.1059042,0.9128694,1.0530946,0.7875901,0.8607363,0.80217344,0.8922163,0.82551515,1.0306091,0.964653,1.263138,1.5495993,1.4471154,1.4906216,1.3589867,1.6118451,1.6060419,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-01-02-02-02.wav
-321.896,94.53716,-25.049711,9.405527,-6.9894013,-4.137413,-13.876169,2.211844,-17.732267,-11.576603,-4.7041316,-1.7527862,-8.216548,-6.941194,-5.966745,-7.4255266,-2.0633364,-5.6406803,-9.377369,-3.2445817,-5.7057943,-4.776383,-5.84132,-5.195272,-3.965481,-4.694822,-5.5426545,-5.159713,-3.554212,-2.5179193,-3.6514208,-1.1129506,0.033593576,0.27126923,2.1032703,3.6016645,1.0477245,1.3453375,2.891542,2.1567721,141.07921,71.43753,29.926207,28.179892,25.712101,18.097618,19.761414,13.58449,18.085323,14.012002,15.019066,11.279748,10.545828,8.543855,10.271694,11.096885,7.4498544,7.7208724,9.846232,7.442532,6.9012475,6.4564333,7.2697196,7.1127043,7.295895,7.2396584,7.522852,8.100449,6.484622,8.230545,8.686231,9.24549,8.721034,9.568973,9.893318,10.02478,8.99473,7.447953,7.6672654,6.9277782,0.025136745,0.035120483,0.033869453,0.031892855,0.029339649,0.026392754,0.023248225,0.020093918,0.017090743,0.014358446,0.011967713,0.00993891,0.00824678,0.00683017,0.005604994,0.0044787573,0.00336435,0.0021920577,0.0009182895,-0.00046969476,-0.001953223,-0.0034856289,-0.0049987314,-0.0064116335,-0.0076402333,-0.008606278,-0.009245335,-0.009512179,-0.009384207,-0.008862414,-0.007970866,-0.0067546587,-0.005277387,-0.003617696,-0.0018655425,-0.00011729687,0.0015298204,0.0029845983,0.0041691326,0.005026026,13.219657,7.9600134,4.607214,4.459763,3.3058994,3.1305134,2.4876297,2.0278971,2.482484,2.1555603,1.952458,1.8235254,1.4951558,1.1797572,1.3739974,1.4297101,1.2319965,1.1753953,1.4261156,1.0962323,1.051499,0.95022184,1.0652107,1.0503364,1.1084592,1.1820314,1.1822699,1.2042898,1.100007,1.2261181,1.1059189,1.180127,1.1279527,1.2725074,1.375492,1.5939994,1.4123397,1.2449688,1.1593844,1.2031078,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-02-01-01-02.wav
-350.9754,91.89414,-20.152573,10.766996,-7.303717,-3.600909,-11.420782,3.333619,-14.426504,-9.587881,-5.1806726,-0.054387897,-5.759516,-4.127383,-5.9363384,-6.2425356,-1.6030961,-5.239561,-7.98765,-3.2782574,-5.1739616,-4.6896973,-5.542584,-4.2643385,-2.533597,-3.378287,-5.9881983,-3.8534577,-1.7176478,-0.24967757,0.83515614,1.4530858,3.2924857,2.8297436,2.3900926,4.1331944,1.7113243,1.8768624,2.9090858,2.6339939,138.67856,69.789536,35.38923,28.536829,24.94153,17.321665,19.831703,12.112874,17.494375,11.956494,13.764162,11.207258,10.764992,8.885592,8.503559,10.70053,6.841447,7.305288,9.5564,7.440348,6.924222,7.483336,7.145471,6.7169676,6.9729505,8.018174,7.102532,7.851324,7.4647064,9.157005,12.312943,11.850623,10.529215,8.675164,9.710532,8.812734,7.077886,7.276477,6.717502,5.9416704,-0.0029493833,-0.0040644654,-0.0037581532,-0.0032887289,-0.002706325,-0.0020637258,-0.0014057768,-0.0007641502,-0.00015817466,0.00040008329,0.0008987332,0.0013210655,0.0016450003,0.0018472874,0.0019109773,0.0018325866,0.0016258642,0.0013198768,0.0009521829,0.0005587517,0.00016500764,-0.00021901367,-0.00059717934,-0.0009806174,-0.0013780053,-0.0017872343,-0.002191476,-0.0025615962,-0.0028637385,-0.0030693095,-0.0031636031,-0.003149643,-0.0030457755,-0.0028788892,-0.0026748772,-0.0024516126,-0.0022161903,-0.0019675316,-0.0017032116,-0.0014268071,12.132743,7.734839,5.3544993,4.28551,2.9750345,2.7651653,2.6814396,1.8856615,2.45674,1.7435198,1.7534744,1.7524222,1.6830658,1.505759,1.3836992,1.5493665,1.2017478,1.0450708,1.1696765,1.1424251,1.1053843,1.1607928,1.0504137,1.098374,1.1875283,1.2223259,1.0406933,1.209911,1.0969082,1.4186869,1.7901509,1.6714343,1.6460403,1.4695574,1.668878,1.3983927,1.1939381,1.1932174,1.126605,1.1805215,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-02-01-02-02.wav
-299.7234,90.650406,-16.565449,4.351681,-9.003406,-3.1431413,-11.409748,-4.212987,-19.643393,-11.82557,-4.2358265,-2.5558558,-12.286044,-4.6691823,-2.6980312,-11.104346,-4.3679485,-4.0369735,-9.930887,-3.702761,-4.532465,-4.6693845,-7.4153323,-6.2141137,-4.394766,-5.2157707,-9.6433525,-5.010486,-2.3640947,-6.4453664,-2.3554463,2.0770886,1.3555456,5.066974,4.649592,4.603172,3.212511,2.302376,2.5376453,3.1288874,134.38939,79.155235,28.283222,28.775986,26.025393,22.010496,20.541403,11.793017,18.262497,13.429369,14.881542,9.723695,11.929328,8.349354,9.324005,13.248455,7.781139,7.4755096,9.482443,7.902721,7.915299,6.918695,8.124983,7.7334633,8.301295,8.153606,7.799864,6.2478285,5.2297053,8.337382,6.754144,11.299167,12.044323,13.095621,13.031478,10.129816,8.987476,8.649927,8.291972,7.971705,-0.00083479646,6.0304683e-05,0.002899968,0.0054133125,0.006177334,0.005307096,0.004155152,0.0040409546,0.005176436,0.0066650608,0.007420009,0.0070663886,0.0060480945,0.005003557,0.004141624,0.003222932,0.0020484028,0.00083422154,3.3162163e-05,-0.00019524622,-0.00025367906,-0.00077017315,-0.0019602878,-0.0033438324,-0.0041422555,-0.0040014684,-0.0033430883,-0.0029978515,-0.0034703347,-0.0045301965,-0.0054897484,-0.0058558234,-0.005712593,-0.0055088624,-0.005537601,-0.005675634,-0.005623804,-0.005331161,-0.0050945487,-0.005202383,11.7980995,9.458866,4.2849283,4.281623,3.18477,3.2749553,2.6944895,1.9311858,2.5208597,2.1252005,1.6588974,1.6558887,1.7886846,1.3189214,1.4610041,1.4839188,1.2985033,1.243283,1.2243925,1.2212598,1.1698608,1.0233803,0.9711868,1.1578257,1.1353902,1.2386558,0.9015273,1.0455096,1.0637487,1.2974236,1.1646401,1.7829714,1.8355241,1.6193696,1.7792041,1.5976565,1.6942831,1.7126585,1.5470141,1.4547614,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-02-02-01-02.wav
-348.00623,90.358154,-19.547045,5.66638,-8.63341,-1.8227184,-12.126341,-3.4044688,-16.66933,-10.343495,-5.006163,-0.29544955,-9.840943,-2.7052472,-2.7748005,-10.677412,-2.6576412,-2.6049206,-9.405548,-1.825655,-2.8778648,-5.441002,-9.232034,-4.0923524,-5.8066525,-4.9791675,-6.1683197,-5.0368824,-2.6300764,-4.681786,-3.62655,-0.5048047,1.6365465,2.75507,2.5193126,5.0974917,4.529834,5.8442035,7.623864,5.1758313,137.4416,76.45728,28.741598,29.100765,30.434332,19.379517,19.418446,9.924779,15.9975815,12.847373,14.537627,10.200495,10.697061,7.860774,9.431126,13.509993,7.318186,7.457891,10.680243,9.702883,6.907168,7.743001,8.320189,6.4087787,6.5400004,6.7947087,6.478607,6.4377584,5.3256,7.5543346,6.0166254,9.339258,10.675885,9.269278,8.598901,10.017045,11.509811,9.596593,9.831014,8.121046,0.093741454,0.07321816,0.006737364,0.019545535,0.031752348,0.016868213,0.01416784,0.014111796,0.0058651646,0.011132301,0.018281206,0.00829723,0.0028483141,0.0032518029,-0.0038245746,-0.003061714,0.0055701546,0.0023385312,0.0017057243,0.01778443,0.018157134,0.0012261919,-0.002833982,-0.0037551222,-0.006328241,-0.0007273424,0.0017522514,-0.0067355074,-0.01215858,-0.0027078297,0.005594164,0.0083362125,0.0135648195,0.011379273,0.010603234,0.01399619,0.006941704,0.003703875,0.008189201,0.002549327,12.640253,9.253278,4.6713142,4.375123,3.674087,2.8551984,2.6525617,1.7183815,2.5717418,2.1761205,1.7790201,1.7335093,1.5786572,1.3293324,1.4192157,1.6478254,1.2410369,1.346928,1.3304031,1.3732631,1.0442474,1.3001152,1.0803032,0.95208496,0.9820268,1.0577748,0.83809537,0.9457051,0.82875353,1.0726589,0.8751779,1.3592502,1.5225295,1.2070811,1.3114507,1.6960297,2.0824554,1.5139024,1.4588981,1.5119379,disgust,2,C:\Users\shahe\4XAI\Project\data\raw\Actor_02\03-01-07-02-02-02-02.wav
